511,0,0,6,1,0,0,0,0,3,3,3,4,0,3,3,4,2,2,4,0,4,1,4,6,53,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,3,0,0,0,0,1,14,0,0,9,0,2,0,1,0,0,0,0,0,1,0,0,13
512,1,0,2,1,0,0,0,0,3,3,3,3,0,4,3,3,3,3,4,0,2,1,2,1,42,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,1,13,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
513,0,1,2,1,1,1,0,0,4,5,5,5,0,4,4,4,2,2,3,0,3,0,3,4,54,0,4,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,2,2,0,0,0,0,0,13,0,0,5,1,1,0,1,1,1,1,0,1,1,1,0,14
514,0,1,6,1,1,0,0,0,3,4,4,4,0,4,4,4,2,3,4,0,3,1,3,8,60,0,8,1,1,1,0,2,1,1,1,0,1,1,1,0,0,1,0,3,2,0,0,0,1,1,27,0,0,10,1,2,0,1,1,1,0,0,1,1,1,0,19
515,0,0,3,0,1,0,0,0,4,4,4,4,0,4,1,3,2,3,3,0,3,1,3,8,51,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,3,0,0,0,0,0,11,0,0,7,0,1,0,0,0,1,0,0,1,0,0,0,10
516,0,1,3,0,1,0,0,0,4,4,3,4,0,4,4,4,2,2,1,0,3,0,3,3,46,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,9,0,0,0,0,2,0,1,0,1,0,0,1,1,0,0,6
517,0,1,3,1,0,0,0,0,3,4,5,5,0,5,5,5,2,4,2,0,3,0,3,2,53,0,3,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,12,1,0,5,0,1,0,0,1,1,0,0,0,1,1,0,11
518,0,0,0,1,1,0,0,0,4,4,4,4,0,4,4,4,2,2,3,0,3,0,3,8,51,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,14,0,0,6,0,1,0,1,1,1,0,0,1,1,1,0,13
519,0,0,0,0,0,0,0,0,5,5,5,5,0,3,5,5,1,1,4,0,4,0,4,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,5
520,0,0,3,1,0,1,0,0,5,3,3,5,0,3,3,3,3,2,4,0,4,0,4,3,50,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,12,1,0,7,1,2,0,0,1,1,0,0,0,1,1,0,15
521,0,0,0,0,1,0,0,0,4,4,4,4,0,4,4,4,1,2,2,0,4,1,3,1,43,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,1,13,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,4
522,0,1,3,1,1,1,0,0,5,4,4,4,0,4,5,4,2,1,3,0,3,0,3,8,57,0,5,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,2,1,0,0,0,1,0,17,0,0,5,1,1,0,1,0,1,0,0,1,1,1,0,12
523,1,1,3,1,1,0,0,0,3,4,3,3,0,3,4,3,2,2,3,0,3,0,4,7,51,0,7,1,1,0,0,2,0,0,0,1,1,1,1,1,1,1,0,3,2,0,0,0,0,1,24,1,1,10,1,2,1,1,0,1,1,0,1,1,1,0,22
524,0,1,1,1,1,0,0,0,3,5,4,4,0,4,4,4,2,2,3,0,3,1,3,4,50,0,4,1,1,1,0,2,1,0,1,0,1,0,0,0,0,0,0,3,3,0,0,0,1,1,20,0,0,9,1,1,0,1,0,1,0,0,1,1,0,0,15
525,0,1,0,0,0,0,1,0,1,1,1,1,0,2,1,1,1,1,1,0,1,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,6,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,9
526,1,1,0,0,1,0,1,0,4,1,4,4,0,4,4,4,2,3,4,0,2,0,2,1,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,6
527,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,8,24,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
528,0,0,0,0,1,0,1,0,4,4,2,4,0,2,2,2,2,4,3,0,2,0,2,1,36,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,8,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,4
529,0,0,1,0,1,0,0,0,4,4,4,4,0,4,4,2,2,1,1,0,4,1,4,3,44,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,9,0,0,4,0,1,0,0,0,0,1,0,0,1,1,0,8
530,1,0,2,0,0,0,1,0,2,2,3,2,0,2,3,3,3,2,3,0,2,1,3,1,36,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,6
531,0,1,0,0,1,0,0,0,2,2,1,1,0,1,1,1,1,1,1,0,1,0,1,1,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,8,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,5
532,0,0,0,0,0,0,0,0,5,5,5,5,0,5,5,5,1,1,1,0,4,0,4,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,9
533,0,0,1,1,1,1,0,0,4,4,4,4,0,4,4,4,2,2,2,0,3,1,3,1,46,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4
534,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,0,0,6,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,12
536,0,1,1,1,0,0,0,0,5,5,5,5,0,5,5,5,2,2,4,0,1,1,2,1,51,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,1,0,0,0,1,0,15,0,0,8,1,1,0,1,0,0,0,0,1,1,1,0,14
537,0,1,3,1,1,1,0,0,3,4,4,4,0,4,4,3,3,3,3,0,3,0,3,4,52,0,4,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,2,2,0,0,0,1,1,16,1,1,6,1,1,1,1,1,0,0,0,0,1,1,0,15
538,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,8,24,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11,0,0,10,0,2,1,1,0,0,0,0,0,0,0,0,14
539,0,1,0,1,1,0,0,0,4,3,1,4,0,4,4,4,3,3,3,0,3,1,3,3,46,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,12,0,1,10,0,2,1,1,0,0,0,0,0,1,0,0,16
540,0,0,0,0,0,0,0,0,3,2,4,4,0,4,4,4,2,2,4,0,4,0,4,1,42,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,5
541,1,1,2,0,1,0,1,0,1,2,3,4,0,4,4,4,4,2,3,0,3,0,1,3,44,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,1,1,12,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,5
542,1,0,0,1,1,0,0,0,3,3,3,3,0,3,3,3,2,2,3,0,3,0,3,8,45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,1,1,9,0,0,5,0,0,1,0,0,0,0,0,1,1,1,0,9
543,0,0,1,0,0,0,0,0,4,2,2,2,0,2,2,2,2,2,3,0,2,0,4,1,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,4
544,0,0,3,0,1,0,0,0,3,4,3,4,0,1,3,3,1,1,4,0,3,1,3,3,41,0,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11,0,0,3,0,0,0,1,0,1,0,0,1,1,0,0,7
545,1,0,1,0,1,0,0,0,3,3,3,3,0,3,3,3,2,2,2,0,3,1,3,0,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,6,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,4
546,0,1,6,1,1,0,1,0,5,5,5,5,0,5,5,5,2,2,4,0,4,0,4,8,69,0,8,1,0,1,0,3,1,0,1,1,1,1,0,1,1,0,1,3,3,0,0,0,1,1,29,0,0,10,1,2,1,1,1,1,0,0,1,1,1,0,20
547,0,1,5,1,1,0,0,0,4,4,4,4,0,4,4,3,2,2,3,0,3,0,3,8,56,0,4,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,13,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,4
548,0,0,3,0,1,1,0,0,3,5,5,4,0,3,4,4,1,1,3,0,4,0,4,4,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,6,0,0,3,1,2,0,1,0,1,0,0,0,0,0,0,8
549,0,1,6,1,1,1,0,0,5,5,5,5,0,5,5,5,2,3,4,0,4,0,4,8,70,0,8,1,0,1,0,3,1,0,1,1,1,1,1,0,0,1,0,2,2,0,0,0,0,0,24,0,0,10,1,2,1,1,1,1,0,0,0,1,1,0,19
550,0,0,1,0,1,1,0,0,2,3,5,3,0,2,1,3,3,3,3,0,4,1,4,1,41,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,1,1,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3
551,0,0,3,1,1,0,0,0,3,4,4,3,0,3,4,4,2,2,3,0,3,0,3,3,46,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,1,0,1,0,2,1,1,1,1,0,0,0,1,1,0,10
552,0,1,3,1,1,1,0,0,4,5,5,5,0,4,5,5,2,2,4,0,4,0,2,6,60,0,7,1,1,0,0,2,0,0,0,1,1,0,0,1,1,1,0,3,2,0,0,0,1,1,23,0,0,8,1,2,1,1,1,1,1,0,0,1,1,0,18
553,0,0,0,0,1,0,0,0,5,5,5,5,0,5,5,5,2,2,3,0,4,1,3,8,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,5
554,0,1,2,1,1,0,0,0,4,4,4,3,0,4,4,4,2,2,4,0,3,0,3,3,49,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,8,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,7
555,1,1,1,1,1,0,0,0,1,4,5,5,0,5,5,5,2,2,2,0,4,0,4,8,57,0,3,1,1,1,0,2,0,0,0,1,1,0,0,1,0,0,1,2,2,0,0,0,0,0,16,1,0,10,1,0,1,1,0,1,0,0,1,1,1,0,18
556,0,1,0,1,0,1,0,0,3,5,3,3,0,3,3,3,2,2,2,0,3,1,3,8,47,0,8,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,3,3,0,0,0,0,0,23,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,6
557,0,0,0,0,1,0,0,0,3,3,3,3,0,3,3,4,2,2,2,0,3,0,3,7,42,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,10,0,0,10,0,2,0,1,0,1,0,0,0,1,0,0,15
558,0,1,3,1,1,0,0,0,3,3,3,3,0,2,4,4,2,2,3,0,3,1,3,5,47,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,1,1,12,0,0,6,1,1,0,1,0,1,0,0,1,1,1,0,13
559,0,1,3,1,1,0,0,0,4,4,4,4,0,4,4,4,2,2,3,0,3,1,3,8,56,0,3,1,1,1,0,2,1,1,0,0,1,0,1,1,0,0,1,3,3,0,0,0,0,0,20,0,0,6,1,1,1,1,0,0,0,0,1,1,1,0,13
560,0,1,2,1,1,0,0,0,4,4,4,4,0,4,4,2,2,2,2,0,3,1,3,6,50,0,4,1,1,1,0,3,0,1,1,1,1,0,0,0,0,1,0,2,2,0,0,0,0,0,19,0,0,6,1,1,0,1,0,1,0,0,0,1,1,0,12
561,0,0,0,1,1,0,1,0,3,5,4,4,0,3,3,4,2,2,4,0,3,1,3,5,49,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,2,2,0,0,0,1,0,14,0,0,6,0,1,0,1,0,1,1,0,0,1,1,0,12
562,0,1,6,1,1,0,0,0,2,4,4,4,0,3,3,4,2,3,1,0,3,0,3,4,49,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,7,0,2,1,1,0,0,0,0,1,1,0,0,13
563,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,2,0,2,1,2,1,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,8
564,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,5,0,0,1,1,0,1,1,0,1,1,1,0,14
565,0,0,0,0,1,0,0,0,3,3,3,3,0,3,4,3,2,2,2,0,3,0,3,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,6
566,0,1,5,0,1,0,0,0,4,4,4,4,0,4,4,4,1,3,4,0,3,1,3,7,57,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,8,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,7
567,0,1,2,1,1,0,1,0,4,4,4,4,0,4,4,4,2,1,4,0,3,0,3,1,48,0,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,2,0,0,0,0,0,13,0,0,5,0,0,1,1,0,1,0,0,0,1,1,0,10
568,0,0,0,0,1,0,0,0,4,3,4,4,0,4,4,4,1,1,4,0,4,0,3,8,49,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,1,0,8,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,6
569,0,1,4,1,1,1,0,0,1,5,5,5,0,5,5,5,3,4,4,0,4,0,4,1,59,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,1,0,0,0,0,0,9,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3
570,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,4,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,1,1,3,0,0,0,1,1,0,1,0,0,1,1,0,10
571,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,9
572,0,0,3,0,0,0,0,0,3,5,5,5,0,5,5,5,4,4,4,0,4,0,4,5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4
573,1,1,0,0,0,0,0,0,1,3,3,3,0,3,3,3,1,1,3,0,2,1,2,7,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3
574,0,0,6,1,1,1,0,0,3,4,4,4,0,4,4,4,3,2,4,0,3,0,3,1,52,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,2,0,0,0,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
575,0,0,0,0,0,0,0,0,4,4,4,4,0,3,3,3,2,2,2,0,4,1,3,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4,0,0,3,0,0,1,0,1,1,0,0,1,1,0,0,8
576,0,0,3,0,1,0,1,0,5,4,4,5,0,4,4,5,2,2,2,0,3,1,3,8,57,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,2,0,0,0,1,0,9,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,7
577,0,1,0,1,0,0,0,0,1,4,3,3,0,3,3,3,2,2,2,0,3,1,3,2,37,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,9,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4
578,0,0,3,0,1,0,0,0,1,4,5,5,0,5,4,5,2,4,4,0,4,1,4,3,55,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,0,0,0,0,0,9,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,5
579,0,0,3,0,1,0,0,0,4,5,5,5,0,5,5,5,2,2,4,0,4,0,3,6,59,0,0,1,0,1,0,3,0,1,0,1,0,0,0,1,1,0,0,3,3,0,0,0,1,0,16,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,5
580,0,0,0,0,1,0,0,0,4,5,5,5,0,5,3,3,1,4,4,0,4,0,4,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,7
581,0,1,5,1,1,1,0,0,4,5,5,5,0,5,5,4,2,2,4,0,4,0,4,5,63,0,7,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,2,2,0,0,0,0,0,20,1,0,10,0,1,1,1,0,1,0,0,0,1,1,0,17
582,1,1,4,1,1,0,1,0,5,5,5,5,0,5,5,5,1,1,4,0,4,1,4,0,59,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,2,2,0,0,0,0,0,9,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,7
583,0,1,1,1,1,0,0,0,4,4,4,4,0,4,3,3,2,2,3,0,3,0,3,5,48,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,9,0,0,2,1,1,1,1,0,1,0,0,0,1,0,0,8
584,0,0,1,0,1,1,0,0,4,4,4,4,0,4,3,4,2,3,3,0,3,1,3,7,52,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,8,0,0,6,1,2,1,1,0,1,0,0,0,1,1,0,14
585,0,1,3,1,1,0,0,0,4,5,4,4,0,4,4,5,2,2,2,0,3,0,3,3,51,0,5,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,3,2,0,0,0,0,1,17,0,0,4,1,2,1,1,0,1,0,0,0,1,0,0,11
586,0,0,1,0,1,1,0,0,3,5,5,5,0,5,3,3,2,3,4,0,4,0,4,8,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,3,0,0,0,0,0,9,1,1,10,0,0,1,1,0,1,0,0,0,1,0,0,16
587,0,1,2,1,1,0,0,0,5,5,5,5,0,5,5,4,2,2,3,0,4,0,4,6,60,0,5,1,1,0,0,3,1,0,1,0,1,1,1,0,0,0,1,2,2,0,0,0,1,0,21,0,0,6,0,2,1,1,1,1,0,0,1,1,1,0,15
588,0,0,3,1,1,0,0,0,2,5,4,4,0,4,4,4,2,2,4,0,3,1,3,3,50,0,3,1,0,1,0,2,1,1,1,1,1,1,1,0,0,1,0,3,3,0,0,0,1,0,22,1,0,4,1,1,0,1,0,0,0,0,1,1,1,0,11
589,0,1,3,1,1,0,0,0,4,4,4,4,0,4,4,5,2,2,3,0,3,0,3,4,52,0,3,1,1,0,0,2,0,0,0,1,0,1,1,0,0,1,0,3,3,0,0,0,0,0,17,0,0,2,1,1,0,1,1,0,0,0,1,1,1,0,9
590,0,0,3,1,1,1,0,0,3,5,4,3,0,3,5,4,2,1,3,0,4,1,3,5,52,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,0,0,10,1,0,0,1,0,1,0,0,0,1,1,0,15
591,0,0,0,0,0,0,0,0,3,3,3,3,0,3,3,3,1,1,1,0,3,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
592,0,1,5,1,1,0,0,0,3,4,3,3,0,3,3,4,2,2,3,0,3,1,3,6,51,0,8,1,0,1,0,3,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,20,0,0,10,1,2,0,1,0,0,0,0,1,1,1,0,17
593,0,1,4,1,0,1,0,0,4,5,5,5,0,5,5,5,2,3,4,0,4,0,3,8,65,0,5,1,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,1,1,17,0,0,8,1,1,1,1,1,1,0,0,0,1,1,0,16
594,0,0,1,0,1,0,1,0,4,4,4,4,0,4,4,4,1,2,3,0,3,0,3,0,43,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,3,2,0,0,0,0,0,13,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,7
595,0,1,0,0,1,1,0,0,3,4,3,3,0,3,3,4,1,2,2,0,3,1,3,7,45,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,9,0,0,7,0,0,1,1,0,1,1,0,0,1,0,0,12
596,0,1,3,1,1,1,0,0,4,5,5,5,0,5,5,5,2,3,4,0,4,1,4,8,67,0,5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,3,3,0,0,0,0,0,15,0,0,8,1,1,1,1,1,1,1,0,1,1,1,0,18
